,lat,long,taxi_type,trip_count
4707,40.7409,-73.9943,y,10
4708,40.7807,-73.9567,y,10
4709,40.7733,-73.946,y,10
4710,40.762,-73.9659,y,10
4711,40.7441,-74.0031,y,10
4712,40.7386,-74.0035,y,10
4713,40.788,-73.9758,y,10
4714,40.7457,-73.9783,y,10
4715,40.7788,-73.9821,y,10
4716,40.7527,-73.9894,y,10
4717,40.7715,-73.9594,y,10
4718,40.7294,-73.9779,y,10
4719,40.7386,-73.9997,y,10
4720,40.7601,-73.9649,y,10
4721,40.7792,-73.9812,y,10
4722,40.7787,-73.9561,y,10
4723,40.7821,-73.9754,y,10
4724,40.7833,-73.9781,y,10
4725,40.7446,-73.9915,y,10
4726,40.7663,-73.9652,y,10
4727,40.7408,-73.9945,y,10
4728,40.774,-73.9485,y,10
4729,40.7354,-73.9897,y,10
4730,40.7459,-73.9822,y,10
4731,40.75,-73.9814,y,10
4732,40.7023,-74.0127,y,10
4733,40.7647,-73.9805,y,10
4734,40.7445,-73.9809,y,10
4735,40.7367,-73.9972,y,10
4736,40.7379,-73.992,y,10
4737,40.7396,-73.9766,y,10
4738,40.7559,-73.9912,y,10
4739,40.7554,-73.9948,y,10
4740,40.7739,-73.8735,y,10
4741,40.7529,-73.97,y,10
4742,40.7201,-74.0102,y,10
4743,40.7849,-73.9539,y,10
4744,40.7817,-73.9604,y,10
4745,40.7477,-74.0041,y,10
4746,40.7497,-73.9936,y,10
4747,40.761,-73.9909,y,10
4748,40.7711,-73.9822,y,10
4749,40.7579,-73.9775,y,10
4750,40.7477,-74.0006,y,10
4751,40.7641,-73.9766,y,10
4752,40.7615,-73.9793,y,10
4753,40.7584,-73.9891,y,10
4754,40.7657,-73.9836,y,10
4755,40.7759,-73.9533,y,10
4756,40.7663,-73.9694,y,10
4757,40.7774,-73.9461,y,10
4758,40.7745,-73.9571,y,10
4759,40.7516,-73.994,y,10
4760,40.7817,-73.9809,y,10
4761,40.7562,-73.975,y,10
4762,40.769,-73.9819,y,10
4763,40.7635,-73.9694,y,10
4764,40.6435,-73.7899,y,10
4765,40.7347,-74.0061,y,10
4766,40.7712,-73.9597,y,10
4767,40.748,-73.9893,y,10
4768,40.7343,-74.0027,y,10
4769,40.7437,-73.9734,y,10
4770,40.7616,-73.9703,y,10
4771,40.7478,-73.9787,y,10
4772,40.7819,-73.9538,y,10
4773,40.7829,-73.9552,y,10
4774,40.7691,-73.9696,y,10
4775,40.7741,-73.9823,y,10
4776,40.7591,-73.9624,y,10
4777,40.739,-73.9871,y,10
4778,40.7565,-73.9908,y,10
4779,40.7325,-73.9878,y,10
4780,40.7294,-73.9871,y,10
4781,40.7798,-73.9617,y,10
4782,40.767,-73.9535,y,10
4783,40.7725,-73.967,y,10
4784,40.747,-73.9936,y,10
4785,40.776,-73.9532,y,10
4786,40.6439,-73.79,y,10
4787,40.7519,-73.9773,y,10
4788,40.7749,-73.961,y,10
4789,40.7516,-73.9759,y,10
4790,40.7454,-73.9847,y,10
4791,40.7853,-73.9577,y,10
4792,40.7436,-73.9768,y,10
4793,40.7546,-73.978,y,10
4794,40.7748,-73.9808,y,10
4795,40.7678,-73.9619,y,10
4796,40.7815,-73.9604,y,10
4797,40.7586,-73.9888,y,10
4798,40.7763,-73.9621,y,10
4799,40.758,-73.9693,y,10
4800,40.7744,-73.9613,y,10
4801,40.7607,-73.98,y,10
4802,40.7611,-73.9871,y,10
4803,40.7508,-73.9906,y,10
4804,40.772,-73.959,y,10
4805,40.7601,-73.976,y,10
4806,40.7795,-73.9577,y,10
4807,40.7437,-73.9837,y,10
4808,40.7638,-73.9778,y,10
4809,40.7322,-73.9942,y,10
4810,40.7659,-73.9575,y,10
4811,40.779,-73.9509,y,10
4812,40.7546,-73.9738,y,10
4813,40.7755,-73.9585,y,10
4814,40.7641,-73.9686,y,10
4815,40.7277,-74.0031,y,10
4816,40.7311,-73.992,y,10
4817,40.7723,-73.9673,y,10
4818,40.7719,-73.947,y,10
4819,40.749,-73.98,y,10
4820,40.7694,-73.9693,y,10
4821,40.7589,-73.9706,y,10
4822,40.7285,-73.9847,y,10
4823,40.7306,-74.0018,y,10
4824,40.7315,-73.9904,y,10
4825,40.7414,-73.9876,y,10
4826,40.7408,-74.0053,y,10
4827,40.7491,-73.9917,y,10
4828,40.7603,-73.9804,y,10
4829,40.7803,-73.9499,y,10
4830,40.7397,-73.9796,y,10
4831,40.798,-73.9695,y,10
4832,40.7137,-74.0136,y,10
4833,40.7745,-73.9482,y,10
4834,40.7726,-73.9467,y,10
4835,40.7802,-73.9571,y,10
4836,40.7617,-73.9666,y,10
4837,40.7787,-73.9625,y,10
4838,40.7568,-73.974,y,10
4839,40.7202,-74.0101,y,10
4840,40.7422,-73.9971,y,10
4841,40.7488,-73.98,y,10
4842,40.7483,-73.9927,y,10
4843,40.7444,-73.9856,y,10
4844,40.7454,-73.9983,y,10
4845,40.7891,-73.9549,y,10
4846,40.7372,-73.9968,y,10
4847,40.7421,-73.9807,y,10
4848,40.7118,-74.0079,y,10
4849,40.7853,-73.9768,y,10
4850,40.7533,-73.9666,y,10
4851,40.779,-73.9621,y,10
4852,40.7288,-73.9845,y,10
4853,40.7653,-73.9682,y,10
4854,40.7868,-73.9756,y,10
4855,40.769,-73.9632,y,10
4856,40.7213,-73.9975,y,10
4857,40.7461,-73.9978,y,10
4858,40.7648,-73.9582,y,10
4859,40.7396,-74.0024,y,10
4860,40.7479,-73.9851,y,10
4861,40.7553,-73.9949,y,10
4862,40.7798,-73.9503,y,10
4863,40.7391,-73.9915,y,10
4864,40.7363,-74.0058,y,10
4865,40.7598,-73.9954,y,10
4866,40.7624,-73.986,y,10
4867,40.7827,-73.9556,y,10
4868,40.7644,-73.9774,y,10
4869,40.7588,-73.9659,y,10
4870,40.7439,-73.9815,y,10
4871,40.6775,-73.9726,y,10
4872,40.7685,-73.9614,y,10
4873,40.7605,-73.9696,y,10
4874,40.7657,-73.9678,y,10
4875,40.7969,-73.9379,y,10
4876,40.7618,-73.979,y,10
4877,40.7629,-73.9822,y,10
4878,40.7801,-73.9471,y,10
4879,40.748,-73.9929,y,10
4880,40.7603,-73.9696,y,10
4881,40.7675,-73.9532,y,10
4882,40.7416,-74.0048,y,10
4883,40.7721,-73.9827,y,10
4884,40.7276,-73.9934,y,10
4885,40.765,-73.9612,y,10
4886,40.7633,-73.9781,y,10
4887,40.7353,-73.9898,y,10
4888,40.7458,-73.978,y,10
4889,40.7305,-73.9925,y,10
4890,40.738,-74.0043,y,10
4891,40.7349,-73.9899,y,10
4892,40.7692,-73.9885,y,10
4893,40.7419,-74.001,y,10
4894,40.8035,-73.9674,y,10
4895,40.7594,-73.9653,y,10
4896,40.7597,-73.9808,y,10
4897,40.7162,-74.0069,y,10
4898,40.7273,-73.9937,y,10
4899,40.7491,-73.9919,y,10
4900,40.7654,-73.955,y,10
4901,40.7485,-74.0036,y,10
4902,40.7374,-73.9927,y,10
4903,40.7831,-73.948,y,10
4904,40.7783,-73.9818,y,10
4905,40.7677,-73.9532,y,10
4906,40.7643,-73.9884,y,10
4907,40.7425,-73.9919,y,10
4908,40.774,-73.9887,y,10
4909,40.7439,-73.9733,y,10
4910,40.7637,-73.9672,y,10
4911,40.7203,-73.9896,y,10
4912,40.7557,-73.9946,y,10
4913,40.7723,-73.9499,y,10
4914,40.7696,-73.9691,y,10
4915,40.7789,-73.9561,y,10
4916,40.6418,-73.7881,y,10
4917,40.7698,-73.9844,y,10
4918,40.7676,-73.9622,y,10
4919,40.7686,-73.9874,y,10
4920,40.7301,-74.0069,y,10
4921,40.7723,-73.9789,y,10
4922,40.757,-73.9718,y,10
4923,40.7644,-73.973,y,10
4924,40.7143,-74.0153,y,10
4925,40.7685,-73.863,y,10
4926,40.7434,-73.9999,y,10
4927,40.7831,-73.9806,y,10
4928,40.7944,-73.9718,y,10
4929,40.7639,-73.9649,y,10
4930,40.7409,-73.9944,y,10
4931,40.7403,-73.9861,y,10
4932,40.751,-73.9786,y,10
4933,40.7209,-74.0098,y,10
4934,40.7644,-73.9584,y,10
4935,40.7399,-73.9987,y,10
4936,40.7606,-73.9897,y,10
4937,40.7624,-73.9786,y,10
4938,40.7894,-73.9546,y,10
4939,40.7292,-73.9841,y,10
4940,40.7452,-73.9948,y,10
4941,40.7715,-73.9563,y,10
4942,40.7578,-73.9893,y,10
4943,40.7568,-73.9829,y,10
4944,40.7571,-73.9827,y,10
4945,40.7547,-73.9839,y,10
4946,40.7636,-73.9853,y,10
4947,40.7305,-74.0017,y,10
4948,40.7681,-73.9824,y,10
4949,40.7764,-73.9622,y,10
4950,40.7757,-73.9583,y,10
4951,40.7717,-73.9653,y,10
4952,40.7523,-74.0045,y,10
4953,40.7527,-73.973,y,10
4954,40.7548,-73.9686,y,10
4955,40.7507,-73.9789,y,10
4956,40.7749,-73.9823,y,10
4957,40.7623,-73.9789,y,10
4958,40.746,-73.9904,y,10
4959,40.7434,-73.9881,y,10
4960,40.752,-73.9707,y,10
4961,40.7545,-73.9657,y,10
4962,40.7616,-73.975,y,10
4963,40.78,-73.9615,y,10
4964,40.7648,-73.9808,y,10
4965,40.7765,-73.9758,y,10
4966,40.7825,-73.9556,y,10
4967,40.7648,-73.9643,y,10
4968,40.7472,-73.9855,y,10
4969,40.7695,-73.9608,y,10
4970,40.7473,-73.974,y,10
4971,40.7743,-73.9512,y,10
4972,40.7262,-73.9835,y,10
4973,40.7523,-73.9897,y,10
4974,40.7762,-73.9601,y,10
4975,40.7813,-73.9495,y,10
4976,40.7338,-73.991,y,10
4977,40.7509,-73.9807,y,10
4978,40.7054,-74.0071,y,10
4979,40.6964,-73.9883,y,10
4980,40.7311,-74.0067,y,10
4981,40.7689,-73.9613,y,10
4982,40.7453,-73.9912,y,10
4983,40.6448,-73.7824,y,10
4984,40.7553,-73.9753,y,10
4985,40.7345,-74.0062,y,10
4986,40.7458,-73.972,y,10
4987,40.7684,-73.9657,y,10
4988,40.7586,-73.9707,y,10
4989,40.786,-73.9509,y,10
4990,40.7562,-73.9909,y,10
4991,40.7551,-73.9951,y,10
4992,40.7653,-73.9752,y,10
4993,40.7831,-73.9785,y,10
4994,40.742,-73.9807,y,10
4995,40.7607,-73.9911,y,10
4996,40.7457,-73.9944,y,10
4997,40.7626,-73.9702,y,10
4998,40.7692,-73.9884,y,10
4999,40.7584,-73.9711,y,10
5000,40.7845,-73.947,y,10
5001,40.7291,-73.9874,y,10
5002,40.7428,-74.0041,y,10
5003,40.7569,-73.9671,y,10
5004,40.7628,-73.9821,y,10
5005,40.7784,-73.982,y,10
5006,40.7736,-73.9641,y,10
5007,40.7531,-73.97,y,10
5008,40.7902,-73.9753,y,10
5009,40.7448,-73.9851,y,10
5010,40.7526,-73.9749,y,10
5011,40.735,-73.9913,y,10
5012,40.7453,-73.9983,y,10
5013,40.772,-73.9559,y,10
5014,40.7644,-73.9738,y,10
5015,40.7621,-73.9659,y,10
5016,40.7509,-73.991,y,10
5017,40.7855,-73.9692,y,10
5018,40.757,-73.9825,y,10
5019,40.7692,-73.8628,y,10
5020,40.7489,-73.9924,y,10
5021,40.7756,-73.9585,y,10
5022,40.7236,-73.9965,y,10
5023,40.7437,-73.9924,y,10
5024,40.755,-73.9653,y,10
5025,40.7259,-74.0076,y,10
5026,40.7707,-73.951,y,10
5027,40.7599,-73.9761,y,10
5028,40.757,-73.972,y,10
5029,40.7607,-73.9799,y,10
5030,40.6473,-73.7891,y,10
5031,40.7401,-73.9864,y,10
5032,40.7398,-73.9989,y,10
5033,40.7649,-73.9643,y,10
5034,40.7656,-73.9657,y,10
5035,40.7862,-73.9761,y,10
5036,40.736,-73.9893,y,10
5037,40.7719,-73.956,y,10
5038,40.7654,-73.9677,y,10
5039,40.7549,-73.984,y,10
5040,40.7463,-73.9778,y,10
5041,40.7651,-73.9751,y,10
5042,40.7699,-73.9545,y,10
5043,40.7055,-74.0069,y,10
5044,40.755,-73.9754,y,10
5045,40.7435,-73.9997,y,10
5046,40.7565,-73.9642,y,10
5047,40.7577,-73.9779,y,10
5048,40.7635,-73.9692,y,10
5049,40.7752,-73.9629,y,10
5050,40.7497,-73.9919,y,10
5051,40.7933,-73.9729,y,10
5052,40.7635,-73.9693,y,10
5053,40.7562,-73.9728,y,10
5054,40.7467,-73.99,y,10
5055,40.7394,-73.9869,y,10
5056,40.7549,-73.978,y,10
5057,40.7303,-74.0003,y,10
5058,40.7732,-73.946,y,10
5059,40.7325,-73.9961,y,10
5060,40.7385,-73.9856,y,10
5061,40.7628,-73.9628,y,10
5062,40.761,-73.967,y,10
5063,40.7399,-73.9867,y,10
5064,40.7836,-73.9804,y,10
5065,40.7893,-73.9547,y,10
5066,40.7841,-73.9544,y,10
5067,40.7406,-74.0053,y,10
5068,40.7841,-73.9547,y,10
5069,40.7569,-74.0014,y,10
5070,40.7648,-73.9806,y,10
5071,40.7282,-74.0029,y,10
5072,40.7768,-73.9792,y,10
5073,40.7801,-73.9769,y,10
5074,40.778,-73.9457,y,10
5075,40.7347,-73.9987,y,10
5076,40.7845,-73.9794,y,10
5077,40.7699,-73.9649,y,10
5078,40.7624,-73.9744,y,10
5079,40.781,-73.9566,y,10
5080,40.7201,-74.0085,y,10
5081,40.7672,-73.9666,y,10
5082,40.7766,-73.9527,y,10
5083,40.7473,-73.9811,y,10
5084,40.7313,-74.0012,y,10
5085,40.744,-73.9838,y,10
5086,40.7318,-74.0008,y,10
5087,40.7677,-73.9619,y,10
5088,40.7681,-73.9682,y,10
5089,40.7883,-73.971,y,10
5090,40.7427,-73.9966,y,10
5091,40.7196,-73.9943,y,10
5092,40.7808,-73.959,y,10
5093,40.7687,-73.9678,y,10
5094,40.7329,-73.9814,y,10
5095,40.7571,-73.9669,y,10
5096,40.7361,-73.979,y,10
5097,40.7444,-73.9991,y,10
5098,40.7625,-73.9786,y,10
5099,40.7259,-73.9866,y,10
5100,40.794,-73.9668,y,10
5101,40.7898,-73.966,y,10
5102,40.7225,-73.9868,y,10
5103,40.7182,-73.9907,y,10
5104,40.7409,-74.0089,y,10
5105,40.7555,-73.9837,y,10
5106,40.7342,-73.995,y,10
5107,40.7396,-74.0019,y,10
5108,40.7818,-73.9757,y,10
5109,40.7657,-73.9549,y,10
5110,40.7645,-73.9644,y,10
5111,40.7696,-73.9846,y,10
5112,40.7524,-73.9751,y,10
5113,40.7656,-73.9678,y,10
5114,40.7416,-73.9752,y,10
5115,40.7851,-73.9696,y,10
5116,40.7237,-73.9852,y,10
5117,40.7578,-73.9694,y,10
5118,40.7539,-73.9884,y,10
5119,40.7328,-73.99,y,10
5120,40.7677,-73.9531,y,10
5121,40.7878,-73.9771,y,10
5122,40.73,-74.0021,y,10
5123,40.7215,-73.9935,y,10
5124,40.7398,-74.0062,y,10
5125,40.7947,-73.9445,y,10
5126,40.7386,-73.996,y,10
5127,40.7831,-73.9783,y,10
5128,40.7681,-73.959,y,10
5129,40.7333,-73.99,y,10
5130,40.7272,-73.9914,y,10
5131,40.7762,-73.9621,y,10
5132,40.7563,-73.9726,y,10
5133,40.7563,-73.99,y,10
5134,40.7348,-73.9899,y,10
5135,40.7852,-73.973,y,10
5136,40.7616,-73.9685,y,10
5137,40.756,-73.9676,y,10
5138,40.7643,-73.9921,y,10
5139,40.7733,-73.9818,y,10
5140,40.7691,-73.9814,y,10
5141,40.7789,-73.9621,y,10
5142,40.7347,-74.0095,y,10
5143,40.7573,-73.9721,y,10
5144,40.749,-73.9884,y,10
5145,40.7489,-73.9883,y,10
5146,40.7598,-73.9722,y,10
5147,40.7662,-73.9831,y,10
5148,40.7392,-74.0029,y,10
5149,40.7531,-73.9792,y,10
5150,40.7308,-73.9829,y,10
5151,40.7747,-73.9808,y,10
5152,40.768,-73.9682,y,10
5153,40.7624,-73.9861,y,10
5154,40.772,-73.9501,y,10
5155,40.7549,-73.9839,y,10
5156,40.7551,-73.9712,y,10
5157,40.7053,-74.0079,y,10
5158,40.7605,-73.9613,y,10
5159,40.7621,-73.9789,y,10
5160,40.7685,-73.9637,y,10
5161,40.7447,-73.9916,y,10
5162,40.7577,-73.9717,y,10
5163,40.7675,-73.9622,y,10
5164,40.7677,-73.9623,y,10
5165,40.7749,-73.9612,y,10
5166,40.7395,-74.0022,y,10
5167,40.7546,-73.9657,y,10
5168,40.7441,-73.9765,y,10
5169,40.7418,-73.9974,y,10
5170,40.7642,-73.973,y,10
5171,40.7421,-74.0007,y,10
5172,40.7887,-73.9763,y,10
5173,40.7864,-73.9529,y,10
5174,40.7406,-74.0018,y,10
5175,40.7725,-73.9585,y,10
5176,40.7513,-73.9903,y,10
5177,40.736,-73.9938,y,10
5178,40.6436,-73.79,y,10
5179,40.7662,-73.9543,y,10
5180,40.7712,-73.9567,y,10
5181,40.7575,-73.9696,y,10
5182,40.7143,-74.015,y,10
5183,40.7745,-73.981,y,10
5184,40.7648,-73.9955,y,10
5185,40.7353,-73.9858,y,10
5186,40.7398,-74.0028,y,10
5187,40.7496,-73.9923,y,10
5188,40.7598,-73.981,y,10
5189,40.7714,-73.982,y,10
5190,40.762,-73.9663,y,10
5191,40.7641,-73.973,y,10
5192,40.7642,-73.9545,y,10
5193,40.7768,-73.964,y,10
5194,40.7223,-73.9887,y,10
5195,40.7354,-73.9857,y,10
5196,40.7763,-73.9557,y,10
5197,40.7384,-73.9856,y,10
5198,40.7766,-73.9556,y,10
5199,40.7308,-73.989,y,10
5200,40.7265,-73.992,y,10
5201,40.7246,-73.9935,y,10
5202,40.7444,-73.9811,y,10
5203,40.768,-73.9642,y,10
5204,40.7877,-73.9677,y,10
5205,40.7367,-73.9971,y,10
5206,40.749,-73.9757,y,10
5207,40.7335,-74.0064,y,10
5208,40.7526,-73.9933,y,10
5209,40.7745,-73.9636,y,10
5210,40.7276,-73.9854,y,10
5211,40.7935,-73.9671,y,10
5212,40.7526,-73.9782,y,10
5213,40.7732,-73.9624,y,10
5214,40.7709,-73.9641,y,10
5215,40.7651,-73.9807,y,10
5216,40.7552,-73.9796,y,10
5217,40.7326,-73.9913,y,10
5218,40.7327,-73.9901,y,10
5219,40.7795,-73.9578,y,10
5220,40.7522,-73.9705,y,10
5221,40.7746,-73.9572,y,10
5222,40.7334,-73.9899,y,10
5223,40.7575,-73.9695,y,10
5224,40.7386,-73.9917,y,10
5225,40.7712,-73.9505,y,10
5226,40.7618,-73.9665,y,10
5227,40.7647,-73.9583,y,10
5228,40.7655,-73.9658,y,10
5229,40.773,-73.9521,y,10
5230,40.7691,-73.8626,y,10
5231,40.7623,-73.9898,y,10
5232,40.7456,-73.9908,y,10
5233,40.7437,-73.986,y,10
5234,40.7501,-73.9921,y,10
5235,40.7409,-74.0054,y,10
5236,40.7312,-73.9824,y,10
5237,40.7441,-73.9834,y,10
5238,40.7659,-73.9909,y,10
5239,40.742,-74.0009,y,10
5240,40.7562,-73.9869,y,10
5241,40.735,-73.9986,y,10
5242,40.7589,-73.9624,y,10
5243,40.7414,-73.9897,y,10
5244,40.8392,-73.8838,y,10
5245,40.7553,-73.9683,y,10
5246,40.7273,-73.9936,y,10
5247,40.726,-73.9836,y,10
5248,40.7681,-73.9619,y,10
5249,40.7808,-73.9801,y,10
5250,40.78,-73.9806,y,10
5251,40.7687,-73.9852,y,10
5252,40.7758,-73.9625,y,10
5253,40.7553,-73.9711,y,10
5254,40.7422,-74.0008,y,10
5255,40.7829,-73.9785,y,10
5256,40.7427,-73.9825,y,10
5257,40.7334,-73.9874,y,10
5258,40.7667,-73.9628,y,10
5259,40.7725,-73.965,y,10
5260,40.7838,-73.9802,y,10
5261,40.7849,-73.9538,y,10
5262,40.7799,-73.9843,y,10
5263,40.7634,-73.9735,y,10
5264,40.7412,-74.0051,y,10
5265,40.7517,-73.9707,y,10
5266,40.768,-73.9661,y,10
5267,40.7637,-73.9693,y,10
5268,40.7557,-73.9717,y,10
5269,40.7563,-73.9901,y,10
5270,40.7377,-73.9883,y,10
5271,40.7441,-73.9836,y,10
5272,40.7702,-73.9804,y,10
5273,40.7864,-73.9781,y,10
5274,40.7394,-74.0081,y,10
5275,40.7733,-73.96,y,10
5276,40.7651,-73.9684,y,10
5277,40.7361,-73.9939,y,10
5278,40.7407,-74.0054,y,10
5279,40.7725,-73.9649,y,10
5280,40.7796,-73.9505,y,10
5281,40.7418,-73.9748,y,10
5282,40.7502,-73.9833,y,10
5283,40.7667,-73.9539,y,10
5284,40.7583,-73.989,y,10
5285,40.7016,-74.0126,y,10
5286,40.7371,-73.9845,y,10
5287,40.7486,-73.9926,y,10
5288,40.7514,-73.9905,y,10
5289,40.7777,-73.9632,y,10
5290,40.7732,-73.9552,y,10
5291,40.7644,-73.9807,y,10
5292,40.7565,-73.99,y,10
5293,40.744,-73.9795,y,10
5294,40.7446,-73.981,y,10
5295,40.7479,-73.9829,y,10
5296,40.7406,-73.9982,y,10
5297,40.7466,-73.9902,y,10
5298,40.7217,-74.0043,y,10
5299,40.7558,-73.9871,y,10
5300,40.7495,-73.9911,y,10
5301,40.7436,-73.9838,y,10
5302,40.7657,-73.9546,y,10
5303,40.7469,-73.99,y,10
5304,40.7112,-74.0161,y,10
5305,40.7628,-73.968,y,10
5306,40.7892,-73.9665,y,10
5307,40.7488,-73.9758,y,10
5308,40.7497,-74.003,y,10
5309,40.8031,-73.9677,y,10
5310,40.6848,-73.9779,y,10
5311,40.7556,-73.991,y,10
5312,40.7444,-73.9855,y,10
5313,40.8082,-73.9639,y,10
5314,40.7517,-73.9761,y,10
5315,40.7524,-73.9859,y,10
5316,40.7772,-73.9523,y,10
5317,40.7593,-73.9722,y,10
5318,40.7853,-73.9791,y,10
5319,40.7463,-74.0015,y,10
5320,40.7638,-73.9621,y,10
5321,40.7318,-73.9823,y,10
5322,40.7654,-73.964,y,10
5323,40.7771,-73.9594,y,10
5324,40.7591,-73.9747,y,10
5325,40.7396,-74.008,y,10
5326,40.7474,-73.9833,y,10
5327,40.7433,-73.9844,y,10
5328,40.7354,-73.9981,y,10
5329,40.7881,-73.9765,y,10
5330,40.7775,-73.9592,y,10
5331,40.7423,-73.9913,y,10
5332,40.7283,-74.0071,y,10
5333,40.7256,-74.0055,y,10
5334,40.7414,-73.9889,y,10
5335,40.74,-73.9866,y,10
5336,40.7546,-73.9879,y,10
5337,40.7633,-73.9738,y,10
5338,40.7326,-73.9876,y,10
5339,40.7516,-73.9865,y,10
5340,40.7412,-74.0016,y,10
5341,40.7615,-73.9867,y,10
5342,40.7356,-73.9854,y,10
5343,40.7602,-73.9761,y,10
5344,40.7593,-73.9706,y,10
5345,40.7703,-73.982,y,10
5346,40.7741,-73.9638,y,10
5347,40.7706,-73.951,y,10
5348,40.7758,-73.9605,y,10
5349,40.7243,-74.0045,y,10
5350,40.7775,-73.9521,y,10
5351,40.738,-73.9811,y,10
5352,40.7768,-73.9554,y,10
5353,40.7825,-73.981,y,10
5354,40.7746,-73.9482,y,10
5355,40.7533,-73.9964,y,10
5356,40.7773,-73.9787,y,10
5357,40.7373,-73.9927,y,10
5358,40.7143,-74.0151,y,10
5359,40.7584,-73.9862,y,10
5360,40.7477,-73.9853,y,10
5361,40.7356,-74.0018,y,10
5362,40.7787,-73.956,y,10
5363,40.7483,-73.9805,y,10
5364,40.7642,-73.9648,y,10
5365,40.647,-73.7894,y,10
5366,40.7419,-73.9809,y,10
5367,40.7458,-73.9801,y,10
5368,40.7687,-73.985,y,10
5369,40.7722,-73.9672,y,10
5370,40.7209,-74.0006,y,10
5371,40.7789,-73.9814,y,10
5372,40.7818,-73.9811,y,10
5373,40.7647,-73.9665,y,10
5374,40.7495,-73.9918,y,10
5375,40.769,-73.9613,y,10
5376,40.7592,-73.9727,y,10
5377,40.7075,-74.0043,y,10
5378,40.7294,-73.9839,y,10
5379,40.7753,-73.9476,y,10
5380,40.7986,-73.969,y,10
5381,40.7395,-73.9909,y,10
5382,40.75,-73.9876,y,10
5383,40.7697,-73.9605,y,10
5384,40.7455,-73.9984,y,10
5385,40.7423,-73.9828,y,10
5386,40.7398,-73.991,y,10
5387,40.7072,-74.0042,y,10
5388,40.7456,-73.9821,y,10
5389,40.7525,-73.9703,y,10
5390,40.7602,-73.9697,y,10
5391,40.7359,-73.9978,y,10
5392,40.7489,-73.9759,y,10
5393,40.7701,-73.8638,y,10
5394,40.7413,-73.9897,y,10
5395,40.7357,-73.9939,y,10
5396,40.7585,-73.9729,y,10
5397,40.7592,-73.9723,y,10
5398,40.7584,-73.9728,y,10
5399,40.7657,-73.9764,y,10
5400,40.7599,-73.976,y,10
5401,40.7458,-73.9823,y,10
5402,40.6444,-73.7819,y,10
5403,40.7567,-73.9719,y,10
5404,40.7491,-73.9957,y,10
5405,40.7663,-73.9603,y,10
5406,40.7751,-73.9589,y,10
5407,40.7352,-73.9797,y,10
5408,40.7576,-73.9715,y,10
5409,40.7216,-73.9836,y,10
5410,40.7434,-73.98,y,10
5411,40.7859,-73.9763,y,10
5412,40.7598,-73.9762,y,10
5413,40.7468,-73.9817,y,10
5414,40.7626,-73.9971,y,10
5415,40.7383,-73.9919,y,10
5416,40.7345,-73.9805,y,10
5417,40.7916,-73.9742,y,10
5418,40.7719,-73.9821,y,10
5419,40.7299,-73.9836,y,10
5420,40.742,-73.9935,y,10
5421,40.7455,-73.9911,y,10
5422,40.7202,-74.0051,y,10
5423,40.7782,-73.9545,y,10
5424,40.6468,-73.7895,y,10
5425,40.766,-73.9545,y,10
5426,40.7802,-73.9529,y,10
5427,40.7798,-73.9558,y,10
5428,40.7269,-74.0032,y,10
5429,40.7878,-73.9787,y,10
5430,40.7707,-73.9821,y,10
5431,40.7352,-73.9915,y,10
5432,40.7521,-73.9752,y,10
5433,40.7359,-73.9937,y,10
5434,40.7799,-73.9446,y,10
5435,40.7401,-74.0023,y,10
5436,40.7784,-73.9818,y,10
5437,40.7521,-73.9776,y,10
5438,40.7626,-73.9821,y,10
5439,40.7256,-73.9969,y,10
5440,40.7462,-73.9821,y,10
5441,40.7525,-73.9756,y,10
5442,40.8073,-73.9646,y,10
5443,40.7461,-73.9822,y,10
5444,40.7674,-73.9534,y,10
5445,40.7411,-73.9942,y,10
5446,40.776,-73.9561,y,10
5447,40.7811,-73.9812,y,10
5448,40.7711,-73.9798,y,10
5449,40.722,-73.9888,y,10
5450,40.7477,-73.9767,y,10
5451,40.7363,-73.985,y,10
5452,40.7647,-73.9728,y,10
5453,40.7622,-73.9726,y,10
5454,40.7428,-74.0076,y,10
5455,40.7445,-73.979,y,10
5456,40.7647,-73.9663,y,10
5457,40.778,-73.9545,y,10
5458,40.7322,-73.9851,y,10
5459,40.78,-73.9844,y,10
5460,40.7477,-73.9852,y,10
5461,40.7568,-73.9719,y,10
5462,40.762,-73.9937,y,10
5463,40.7648,-73.9703,y,10
5464,40.7561,-73.9833,y,10
5465,40.7763,-73.9601,y,10
5466,40.7328,-73.996,y,10
5467,40.743,-74.004,y,10
5468,40.7866,-73.9781,y,10
5469,40.7698,-73.9669,y,10
5470,40.7644,-73.9585,y,10
5471,40.7364,-74.0058,y,10
5472,40.7484,-73.9886,y,10
5473,40.6447,-73.7817,y,10
5474,40.7492,-73.9881,y,10
5475,40.7482,-73.9847,y,10
5476,40.756,-73.9748,y,10
5477,40.7736,-73.9578,y,10
5478,40.7886,-73.967,y,10
5479,40.7922,-73.9737,y,10
5480,40.7383,-74.004,y,10
5481,40.741,-74.0056,y,10
5482,40.7302,-73.9865,y,10
5483,40.8022,-73.968,y,10
5484,40.7421,-73.9933,y,10
5485,40.7509,-73.9806,y,10
5486,40.719,-74.0087,y,10
5487,40.7565,-73.9746,y,10
5488,40.7547,-73.98,y,10
5489,40.7724,-73.9466,y,10
5490,40.7682,-73.9847,y,10
5491,40.7724,-73.9528,y,10
5492,40.7617,-73.9866,y,10
